  year  month    day   hour    Press     Rain     SRad     NRad        H       LE        G    Ta002     U010   D010   ust005      wT005
  2008      5     15  22.75   1007.6      0.2      0.0     -0.2     -6.9      NaN     -3.9    15.40     1.59     62      NaN    -0.0057
  2008      5     15  23.25   1007.4      0.1      0.0     -3.3     -1.4      NaN     -5.0    14.97     0.97     73    0.039    -0.0011
  2008      5     15  23.75   1007.2      0.0      0.0     -1.4    -12.5      NaN     -6.5    14.57     3.25     25    0.207    -0.0102
  2008      5     16   0.25   1007.0      0.0      0.0      0.7    -11.9      NaN     -5.6    14.07     3.00     37    0.196    -0.0097
  2008      5     16   0.75   1006.9      0.1      0.0      0.8    -10.2      NaN     -3.4    13.97     2.68     39    0.157    -0.0083
  2008      5     16   1.25   1006.9      0.2      0.0      2.4    -10.1      NaN     -2.2    13.60     2.34     58    0.152    -0.0082
  2008      5     16   1.75   1006.7      0.2      0.0     -3.4     -6.3      NaN     -2.0    13.30     2.50     50    0.152    -0.0051
  2008      5     16   2.25   1006.6      0.1      0.0      1.4     -3.8      NaN     -2.1    13.03     1.67     36    0.095    -0.0031
  2008      5     16   2.75   1006.5      0.0      0.0      1.6     -3.6      NaN     -2.0    12.90     1.90     44    0.125    -0.0029
  2008      5     16   3.25   1006.4      0.1      0.0      0.0     -4.5      NaN     -1.6    12.57     2.18     38    0.151    -0.0036
  2008      5     16   3.75   1006.3      0.2      0.0      1.0     -5.1      NaN     -1.5    12.20     3.03     32    0.200    -0.0041
  2008      5     16   4.25   1006.3      0.1      3.3      5.9      0.3      NaN     -2.0    11.97     2.56     33    0.162     0.0002
  2008      5     16   4.75   1006.4      0.3      6.7     11.8      2.6      NaN     -2.9    11.83     3.03     34    0.184     0.0021
  2008      5     16   5.25   1006.4      1.3     14.7     18.5      4.0      NaN     -3.3    11.60     3.33     31    0.227     0.0032
  2008      5     16   5.75   1006.4      0.5     27.3     30.5      5.5      NaN     -2.8    11.50     3.14     29    0.217     0.0044
  2008      5     16   6.25   1006.5      0.5     35.0     37.4      6.9      NaN     -2.0    11.50     2.97     36    0.214     0.0056
  2008      5     16   6.75   1006.6      NaN     18.7     21.5      NaN      NaN     -1.5    11.50     2.08     33      NaN        NaN
  2008      5     16   7.25   1006.7      2.1     15.3     18.7      NaN      NaN     -1.6    11.60     2.05     25      NaN        NaN
  2008      5     16   7.75   1006.7      3.9     54.7     46.6      5.8      NaN     -1.7    11.70     2.91     24    0.187     0.0047
  2008      5     16   8.25   1006.9      0.9    126.7     95.7     13.5      NaN     -0.6    12.13     2.58     16    0.202     0.0109
  2008      5     16   8.75   1007.0      0.1    217.7    162.2     30.6      NaN      2.0    12.80     2.78     23    0.211     0.0248
  2008      5     16   9.25   1007.2      0.0    167.3    120.6     31.9      NaN      5.3    13.13     2.04     24    0.161     0.0260
  2008      5     16   9.75   1007.3      0.0    115.0     83.6     23.2      NaN      8.5    13.33     2.12     17    0.177     0.0188
  2008      5     16  10.25   1007.5      0.0     91.0     65.0     16.8      NaN     11.0    13.23     1.34     14    0.113     0.0137
  2008      5     16  10.75   1007.6      0.2    145.3    108.7     22.7      NaN     12.7    13.37     1.21      7    0.063     0.0185
  2008      5     16  11.25   1007.7      0.0    208.3    147.9     38.0      NaN     14.1    13.60     1.47    357    0.135     0.0309
  2008      5     16  11.75   1007.9      0.0    163.0    114.7     26.6      NaN     15.2    13.97     0.76    321    0.071     0.0217
  2008      5     16  12.25   1007.9      0.0    138.0     95.2     22.8      NaN     16.2    14.10     1.29    308    0.091     0.0186
  2008      5     16  12.75   1007.9      0.0    261.0    182.4     39.6      NaN     17.1    14.43     1.07    305      NaN     0.0324
  2008      5     16  13.25   1007.7      0.0    725.3    491.6    148.8      NaN     18.4    15.77     1.78    335    0.174     0.1219
  2008      5     16  13.75   1007.5      0.0    497.7    326.6    105.3      NaN     20.0    16.07     1.99    333      NaN     0.0864
  2008      5     16  14.25   1007.3      0.0    553.0    364.1     96.3      NaN     21.4    16.33     2.58    330    0.229     0.0791
  2008      5     16  14.75   1007.1      0.0    653.3    424.3    109.0      NaN     21.6    16.70     3.29    333    0.259     0.0920
  2008      5     16  15.25   1007.1      0.0    447.0    276.8     87.4    151.8     20.1    16.37     3.50    335    0.279     0.0786
  2008      5     16  15.75   1007.1      0.0    364.0    219.2     64.0    103.5     17.0    15.90     3.31      6    0.258     0.0571
  2008      5     16  16.25   1007.0      0.0    338.7    193.7     52.3     97.2     13.1    15.67     3.17      7    0.260     0.0472
  2008      5     16  16.75   1007.0      0.0    219.7    125.7     29.5     65.0      9.1    15.60     2.95      4    0.202     0.0271
  2008      5     16  17.25   1006.9      0.0    191.7     89.6     20.7     49.3      5.3    15.27     3.23     15    0.248     0.0192
  2008      5     16  17.75   1007.0      0.0    110.7     32.3      5.6     29.6      1.4    14.87     3.28     24    0.234     0.0059
  2008      5     16  18.25   1007.2      0.0     51.0    -12.0     -8.2     13.1     -2.4    14.30     2.98     22    0.211    -0.0061
  2008      5     16  18.75   1007.0      0.0     33.3    -23.6     -9.6      6.9     -6.1    14.00     2.78     15    0.171    -0.0075
  2008      5     16  19.25   1007.0      0.0     11.3    -36.0    -11.5      1.3     -9.2    13.57     2.16     16    0.146    -0.0093
  2008      5     16  19.75   1007.2      0.0      0.0    -43.1     -6.3     -1.3    -11.5    12.90     1.86      6    0.069    -0.0052
  2008      5     16  20.25   1007.4      0.0      0.0    -40.1     -5.9     -2.5    -13.1    12.73     2.11     22    0.080    -0.0049
  2008      5     16  20.75   1007.3      0.0      0.0    -34.5     -6.9     -2.8    -14.2    12.63     1.84     36    0.068    -0.0057
  2008      5     16  21.25   1007.3      0.0      0.0    -25.1     -4.4     -0.8    -14.6    12.27     1.69     19    0.070    -0.0036
  2008      5     16  21.75   1007.2      0.0      0.0    -30.5     -3.1     -0.8    -14.6    12.20     1.59     41    0.049    -0.0025
  2008      5     16  22.25   1007.2      0.0      0.0    -17.6     -7.0     -0.3    -14.0    12.23     2.07     28    0.102    -0.0057
  2008      5     16  22.75   1007.0      0.0      0.0    -20.9     -7.2     -0.0    -12.8    12.30     2.24     36    0.114    -0.0058
  2008      5     16  23.25   1006.9      0.0      0.0     -1.2     -3.4      8.5    -10.9    12.33     2.11     28    0.137    -0.0024
  2008      5     16  23.75   1006.6      0.0      0.0      1.2     -5.6     14.1     -8.4    12.60     2.59     42    0.162    -0.0039
  2008      5     17   0.25   1006.6      0.0      0.0     -2.0     -7.8     14.8     -8.9    12.70     2.61     57    0.173    -0.0056
  2008      5     17   0.75   1006.4      0.0      0.0      1.4    -11.3     18.9     -8.0    12.67     3.27     56    0.207    -0.0083
  2008      5     17   1.25   1006.3      0.0      0.0      2.7    -10.1     22.4     -7.3    12.57     3.06     56    0.206    -0.0072
  2008      5     17   1.75   1006.3      0.0      0.0      1.6     -9.3     18.9     -7.0    12.43     3.18     54    0.219    -0.0066
  2008      5     17   2.25   1006.3      0.0      0.0      0.8     -8.3     18.5     -6.7    12.30     2.87     44    0.187    -0.0058
  2008      5     17   2.75   1006.2      0.0      0.0      3.6     -5.5      NaN     -6.4    12.17     2.44     43    0.140    -0.0045
  2008      5     17   3.25   1006.0      0.2      0.0      3.8    -10.5      NaN     -6.0    11.77     2.98     49    0.197    -0.0085
  2008      5     17   3.75   1005.7      0.4      0.0      0.4     -8.6      NaN     -5.5    11.23     3.26     38    0.187    -0.0070
  2008      5     17   4.25   1005.7      0.6      0.3      4.2     -4.9      NaN     -5.2    10.93     3.24     29    0.193    -0.0040
  2008      5     17   4.75   1005.7      1.9      3.0      7.1     -5.4      NaN     -5.2    10.80     3.18     26    0.210    -0.0044
  2008      5     17   5.25   1005.7      1.8      9.0     10.7     -3.8      NaN     -5.3    10.50     4.00     19    0.273    -0.0030
  2008      5     17   5.75   1005.6      1.2     37.0     29.1      0.8      NaN     -5.2    10.53     4.44     28    0.306     0.0006
  2008      5     17   6.25   1005.5      0.3     80.7     61.6      7.3      NaN     -4.6    10.80     5.14     22    0.348     0.0059
  2008      5     17   6.75   1005.5      0.1    112.3     83.1     14.8      NaN     -3.3    10.87     5.40     24    0.386     0.0120
  2008      5     17   7.25   1005.8      0.0    130.0     93.0     19.8      NaN     -1.6    10.90     5.21     28    0.392     0.0160
  2008      5     17   7.75   1005.8      0.1    193.7    144.3     32.3      NaN      0.1    11.10     5.10     34    0.345     0.0262
  2008      5     17   8.25   1006.0      0.0     74.7     61.1     12.1      NaN      1.5    11.10     4.59     35    0.315     0.0098
  2008      5     17   8.75   1006.2      0.1     45.3     36.3      3.9      NaN      2.3    11.03     4.31     32    0.300     0.0031
  2008      5     17   9.25   1006.5      0.3     53.0     44.4      4.2      NaN      2.6    11.13     4.16     35    0.244     0.0034
  2008      5     17   9.75   1006.6      0.2    104.0     79.9     15.3      NaN      2.6    11.20     4.36     37    0.279     0.0124
  2008      5     17  10.25   1006.8      0.2    124.3     95.3     15.1      NaN      2.8    11.23     4.02     37    0.269     0.0122
  2008      5     17  10.75   1006.8      0.0    160.7    119.3     15.2      NaN      3.2    11.60     4.08     37    0.249     0.0123
  2008      5     17  11.25   1007.0      0.0    162.3    116.4     18.8      NaN      4.0    11.83     3.71     37    0.266     0.0152
  2008      5     17  11.75   1007.1      0.2    202.7    151.0     24.3      NaN      4.8    12.03     3.32     27    0.228     0.0197
  2008      5     17  12.25   1007.1      0.0    162.7    118.9     16.8      NaN      5.2    12.00     3.88     37    0.249     0.0136
  2008      5     17  12.75   1007.3      0.1    127.7     92.3     20.0      NaN      5.2    11.73     3.54     43    0.255     0.0162
  2008      5     17  13.25   1007.4      0.0    102.7     76.7     15.8      NaN      4.6    11.63     4.08     32    0.266     0.0128
  2008      5     17  13.75   1007.6      0.0     69.0     49.4      9.7      NaN      3.5    11.70     3.47     36    0.243     0.0079
  2008      5     17  14.25   1007.6      0.0     74.3     54.7      8.2      NaN      2.3    11.83     3.39     45    0.238     0.0067
  2008      5     17  14.75   1007.6      0.1     64.7     49.3      6.5      NaN      0.9    11.73     3.22     38    0.215     0.0052
  2008      5     17  15.25   1007.8      0.2     48.3     37.2      5.7      NaN     -0.3    11.33     4.85     36    0.304     0.0046
  2008      5     17  15.75   1008.0      0.1     70.0     50.9      5.8      NaN     -1.4    11.00     4.58     30    0.338     0.0046
  2008      5     17  16.25   1008.1      0.1    110.0     79.5     14.1      NaN     -2.5    10.97     5.05     32    0.339     0.0114
  2008      5     17  16.75   1008.3      0.0     58.7     42.1      3.6      NaN     -3.6    10.50     5.18     35    0.327     0.0029
  2008      5     17  17.25   1008.6      0.0     50.0     31.5     -0.4      NaN     -4.6    10.43     4.09     42    0.293    -0.0003
  2008      5     17  17.75   1008.6      0.0     53.7     34.3     -8.6      NaN     -5.6    10.47     4.39     39    0.288    -0.0069
  2008      5     17  18.25   1008.7      0.0     61.0     37.3      7.2      NaN     -6.3    10.53     3.94     36    0.287     0.0064
  2008      5     17  18.75   1008.9      0.0     20.0      7.1     -4.0     26.0     -6.9    10.43     3.45     40    0.247    -0.0021
  2008      5     17  19.25   1009.1      0.0      5.7     -7.5     -3.2     16.4     -7.5    10.30     2.62     39    0.176    -0.0018
  2008      5     17  19.75   1009.5      0.0      0.0    -12.1    -10.5     14.8     -8.1    10.30     2.43     27    0.198    -0.0078
  2008      5     17  20.25   1009.8      0.0      0.0    -13.1     -8.2     16.3     -8.8    10.30     2.52     33    0.182    -0.0058
  2008      5     17  20.75   1010.0      0.0      0.0     -5.6    -10.1     20.1     -9.3    10.27     3.11     44    0.209    -0.0072
  2008      5     17  21.25   1010.2      0.0      0.0     -5.6     -9.7     20.0     -9.6    10.13     3.00     39    0.210    -0.0068
  2008      5     17  21.75   1010.3      0.0      0.0     -5.3    -10.0     20.4     -9.8    10.00     3.06     27    0.227    -0.0070
  2008      5     17  22.25   1010.6      0.0      0.0     -8.2     -9.2     17.2    -10.0     9.90     2.86     35    0.206    -0.0066
  2008      5     17  22.75   1010.7      0.0      0.0     -4.4     -8.8     13.9    -10.2     9.90     2.71     36    0.191    -0.0064
  2008      5     17  23.25   1010.7      0.0      0.0     -5.4     -8.5     13.4    -10.2     9.80     2.71     42    0.195    -0.0062
  2008      5     17  23.75   1010.7      0.0      0.0     -6.0     -8.1     13.9     -9.7     9.80     2.79     38    0.183    -0.0059
  2008      5     18   0.25   1010.9      0.0      0.0     -6.0     -9.9     17.2    -12.0     9.87     2.71     41    0.176    -0.0072
  2008      5     18   0.75   1011.0      0.0      0.0     -6.4     -9.7     17.3     -9.5     9.77     2.55     32    0.177    -0.0069
  2008      5     18   1.25   1011.0      0.0      0.0     -7.9     -4.3      7.3     -8.9     9.57     1.68     26    0.094    -0.0031
  2008      5     18   1.75   1010.9      0.0      0.0     -6.9     -4.1      6.5     -9.4     9.50     1.56     38    0.070    -0.0030
  2008      5     18   2.25   1010.8      0.0      0.0    -13.9     -6.4      6.3     -9.8     9.40     1.88     29    0.120    -0.0049
  2008      5     18   2.75   1010.8      0.0      0.0    -41.5     -8.6      2.0     -9.8     9.03     2.13     35    0.099    -0.0068
  2008      5     18   3.25   1010.8      0.0      0.0    -50.9    -10.7      0.0     -9.6     8.00     1.61      6      NaN    -0.0085
  2008      5     18   3.75   1010.9      0.0      3.0    -42.7     -4.2     -0.3     -9.7     6.93     1.34      5      NaN    -0.0034
  2008      5     18   4.25   1011.1      0.0     20.0    -34.9    -10.3     -2.4    -10.0     6.37     2.30    337    0.103    -0.0083
  2008      5     18   4.75   1011.3      0.0     71.3     -1.3    -10.7      2.7     -9.7     6.90     1.99      1    0.121    -0.0083
  2008      5     18   5.25   1011.5      0.0    149.7     62.6      8.1     43.8     -8.0     8.80     2.16      5    0.212     0.0084
  2008      5     18   5.75   1011.8      0.0    104.7     53.7      2.8     33.8     -5.0     9.33     2.55     10    0.179     0.0037
  2008      5     18   6.25   1011.9      0.0    229.7    137.6     19.2     52.4     -1.1     9.93     2.48     23    0.184     0.0177
  2008      5     18   6.75   1012.0      0.0    361.3    195.5     42.0    104.1      3.4    11.00     3.36     31    0.233     0.0384
  2008      5     18   7.25   1012.0      0.0    448.7    250.3     55.9    129.8      8.3    11.57     3.44     43    0.257     0.0508
  2008      5     18   7.75   1012.1      0.0    668.0    438.9    103.5    199.5     13.4    12.40     3.67     23    0.269     0.0924
  2008      5     18   8.25   1012.4      0.0    249.3    146.0     25.0    109.8     18.1    11.13     4.50     11    0.363     0.0251
  2008      5     18   8.75   1012.6      0.0    648.3    426.9     99.0    168.5     21.9    11.53     5.74     28    0.382     0.0870
  2008      5     18   9.25   1012.8      0.0    359.7    241.3     54.0    140.4     24.7    11.43     4.19     23    0.313     0.0497
  2008      5     18   9.75   1012.7      0.0    694.0    469.7    103.9    192.3     27.1    12.30     4.12      5    0.282     0.0923
  2008      5     18  10.25   1012.8      0.0    773.3    512.4    116.0    213.9     29.7    12.93     3.87     30    0.322     0.1033
  2008      5     18  10.75   1012.7      0.0    805.7    545.7    152.9    274.1     32.3    13.30     4.41     29    0.335     0.1360
  2008      5     18  11.25   1012.7      0.0    592.7    391.5    111.6    228.3     34.3    13.03     5.60     26    0.401     0.1005
  2008      5     18  11.75   1012.7      0.0    978.7    670.6    176.6    297.4     34.9    13.77     5.69     26    0.392     0.1564
  2008      5     18  12.25   1012.7      0.0    876.0    589.5    146.1    278.5     33.8    13.93     5.78     20    0.409     0.1310
  2008      5     18  12.75   1012.5      0.0    739.7    490.1    116.6    242.5     31.1    14.10     4.83     27    0.353     0.1057
  2008      5     18  13.25   1012.4      0.0    462.0    295.7     69.8    196.0     27.2    13.67     5.21     14    0.389     0.0655
  2008      5     18  13.75   1012.5      0.0    662.0    437.3    130.0    245.4     22.2    13.93     5.99    353    0.459     0.1162
  2008      5     18  14.25   1012.5      0.0    812.7    534.4    166.0    294.9     16.5    14.43     6.04      3    0.435     0.1483
  2008      5     18  14.75   1012.6      0.0    573.7    354.0    119.1    220.3     10.9    13.97     6.48     10    0.486     0.1064
  2008      5     18  15.25   1012.6      0.0    556.0    334.5     93.2    189.9      5.7    13.83     6.09     22    0.458     0.0841
  2008      5     18  15.75   1012.7      0.0    252.3    125.6     35.6    116.2      1.0    13.20     5.28     12    0.413     0.0341
  2008      5     18  16.25   1012.8      0.0    409.3    216.9     68.7    153.2     -3.5    13.30     5.79      4    0.461     0.0624
  2008      5     18  16.75   1013.0      0.0    346.3    170.0     40.7    129.7     -8.0    13.20     6.54     16    0.463     0.0388
  2008      5     18  17.25   1013.1      0.0    259.0    104.9     15.6     91.6    -12.0    12.70     5.63     10    0.412     0.0168
  2008      5     18  17.75   1013.3      0.0    186.7     54.4     -0.9      NaN    -14.9    12.33     6.03     10      NaN        NaN
  2008      5     18  18.25   1013.6      0.0    114.7      3.4    -25.1     63.7    -16.5    11.63     5.22     11    0.435    -0.0172
  2008      5     18  18.75   1013.9      0.0     53.0    -34.8    -35.5     43.5    -17.4    11.07     4.86     11    0.349    -0.0265
  2008      5     18  19.25   1014.1      0.0     12.7    -55.6    -52.8     39.5    -18.3    10.33     4.77      8    0.371    -0.0404
  2008      5     18  19.75   1014.6      0.0      0.0    -61.4    -43.5     21.7    -19.0     9.70     3.90     12    0.272    -0.0337
  2008      5     18  20.25   1014.9      0.0      0.0    -61.8    -34.3     12.6    -19.2     8.67     2.90      8    0.223    -0.0268
  2008      5     18  20.75   1014.9      0.0      0.0    -60.5    -42.4     10.6    -18.7     7.97     2.79      5    0.211    -0.0332
  2008      5     18  21.25   1014.9      0.0      0.0    -53.3    -17.8      2.6    -17.9     7.07     2.39    357    0.107    -0.0139
  2008      5     18  21.75   1014.9      0.0      0.0    -51.3    -13.0      1.1    -17.8     6.67     2.06    357    0.097    -0.0102
  2008      5     18  22.25   1015.0      0.0      0.0    -48.8     -4.0      1.4    -18.7     6.33     1.73      9    0.078    -0.0031
  2008      5     18  22.75   1015.1      0.0      0.0    -47.0     -7.6      1.5    -19.3     6.37     1.87     13    0.094    -0.0059
  2008      5     18  23.25   1015.1      0.0      0.0    -46.6     -8.9      0.1    -18.4     6.37     1.82      8    0.106    -0.0070
  2008      5     18  23.75   1015.1      0.0      0.0    -48.7     -2.7      0.4    -15.6     5.93     1.87    352      NaN    -0.0021
  2008      5     19   0.25   1015.1      0.0      0.0    -44.1     -0.9      0.3    -24.2     5.40     1.29     24      NaN    -0.0007
  2008      5     19   0.75   1015.0      0.0      0.0    -40.2      0.6     -0.9    -26.2     5.33     1.48    347      NaN     0.0005
  2008      5     19   1.25   1014.9      0.0      0.0    -36.3      0.4      0.2    -27.2     4.77     1.47    343      NaN     0.0004
  2008      5     19   1.75   1015.0      0.0      0.0    -34.1     -0.1      0.3    -26.9     4.60     1.70    338      NaN    -0.0001
  2008      5     19   2.25   1015.0      0.0      0.0    -36.6     -1.6      0.4    -26.0     4.70     1.68    328    0.025    -0.0013
  2008      5     19   2.75   1015.1      0.0      0.0    -43.4     -1.9      0.5    -25.1     4.97     1.55    333    0.038    -0.0015
  2008      5     19   3.25   1015.1      0.0      0.0    -40.8     -2.7      0.6    -24.2     4.47     1.32    334      NaN    -0.0021
  2008      5     19   3.75   1015.2      0.0      3.7    -29.7     -0.6      0.3    -22.5     3.83     0.83    317      NaN    -0.0005
  2008      5     19   4.25   1015.3      0.0     20.0    -24.1     -0.1      0.0    -19.9     4.03     0.79    298      NaN    -0.0000
  2008      5     19   4.75   1015.6      0.0     39.3     18.9     -0.4      0.4    -16.6     4.43     0.99    322      NaN    -0.0003
  2008      5     19   5.25   1015.9      0.0     53.0     19.5     -8.4      NaN    -12.9     6.20     1.71    350    0.108    -0.0064
  2008      5     19   5.75   1016.0      0.0    105.7     64.7     -8.5      NaN     -8.4     8.23     2.26     71    0.162    -0.0067
  2008      5     19   6.25   1016.1      0.0    154.0     68.8      1.3      NaN     -2.8     9.17     2.24     67    0.149     0.0011
  2008      5     19   6.75   1016.3      0.0    293.3    156.6     22.9     65.1      3.5     9.87     2.68     53    0.213     0.0211
  2008      5     19   7.25   1016.3      0.0    327.3    184.3     43.7     72.8      9.5    10.13     3.09     46    0.200     0.0380
  2008      5     19   7.75   1016.5      0.0    255.3    161.1     26.8     70.5     14.2    10.27     3.13     47    0.220     0.0245
  2008      5     19   8.25   1016.5      0.0    260.0    169.7     32.1     67.5     17.5    10.00     3.67     55    0.225     0.0286
  2008      5     19   8.75   1016.5      0.0    454.7    296.6     71.5    125.3     20.7    10.60     2.69     74    0.255     0.0627
  2008      5     19   9.25   1016.5      0.0    553.7    354.8    124.9    181.5     24.5    11.27     4.64     39    0.352     0.1081
  2008      5     19   9.75   1016.6      0.0    681.0    434.1    128.9    168.7     28.5    11.27     3.30     63    0.244     0.1106
  2008      5     19  10.25   1016.5      0.0    884.0    583.6    172.0    250.3     31.2    12.43     3.17     50    0.258     0.1493
  2008      5     19  10.75   1016.5      0.0    161.7     95.2     28.2     89.0     31.8    11.73     4.65     13    0.348     0.0267
  2008      5     19  11.25   1016.5      0.0    550.3    367.7     80.7    154.2     30.9    12.33     4.37     24    0.290     0.0718
  2008      5     19  11.75   1016.4      0.0    884.3    590.3    151.4    241.6     29.6    13.47     4.97     39    0.378     0.1330
  2008      5     19  12.25   1016.2      0.0    820.0    549.0    133.7    214.5     28.5    13.87     4.42      5    0.333     0.1176
  2008      5     19  12.75   1016.3      0.0    542.0    355.4     80.7    173.5     26.5    13.37     4.46     41    0.326     0.0730
  2008      5     19  13.25   1016.2      0.0    258.7    159.6     42.0    119.2     22.8    13.07     4.45      3    0.372     0.0392
  2008      5     19  13.75   1016.2      0.0    382.3    250.9     59.0    147.2     17.3    13.30     4.77     18    0.356     0.0543
  2008      5     19  14.25   1016.2      0.0    442.3    281.8     55.9    138.9     11.6    13.47     4.37     24    0.314     0.0514
  2008      5     19  14.75   1016.2      0.0    557.0    361.7     87.3    176.1      7.1    14.10     4.64     34    0.348     0.0786
  2008      5     19  15.25   1016.3      0.0    176.3    105.5     12.2     99.8      4.0    13.10     4.74     34    0.359     0.0145
  2008      5     19  15.75   1016.4      0.0    218.0    134.2     11.6     85.7      1.3    13.03     4.67     23    0.301     0.0133
  2008      5     19  16.25   1016.4      0.0    149.7     86.9      3.2     87.5     -1.9    12.90     4.72     20    0.336     0.0066
  2008      5     19  16.75   1016.5      0.0    145.7     76.7      3.2     96.1     -5.4    12.73     5.08     17    0.401     0.0070
  2008      5     19  17.25   1016.6      0.0    232.7     95.8      4.7     84.8     -8.3    12.67     5.47     14    0.420     0.0076
  2008      5     19  17.75   1016.7      0.0    169.0     47.2     -9.7     66.6    -10.1    12.30     5.13     16    0.366    -0.0048
  2008      5     19  18.25   1016.8      0.0    114.7      6.1    -25.8     52.9    -11.2    11.90     5.35     17    0.369    -0.0183
  2008      5     19  18.75   1017.2      0.0     53.3    -30.3    -34.7     31.1    -12.2    11.23     4.61     19    0.312    -0.0263
  2008      5     19  19.25   1017.4      0.0     11.7    -50.6    -43.0     19.9    -13.4    10.53     3.91     19    0.283    -0.0334
  2008      5     19  19.75   1017.6      0.0      0.0    -60.0    -32.1     10.5    -14.5     9.53     3.17      8    0.195    -0.0251
  2008      5     19  20.25   1017.8      0.0      0.0    -55.9    -32.5      5.5    -15.3     8.17     2.52      4    0.141    -0.0255
  2008      5     19  20.75   1017.9      0.0      0.0    -54.4    -26.7      2.7    -16.2     7.40     2.25    360    0.117    -0.0210
  2008      5     19  21.25   1018.0      0.0      0.0    -51.0    -11.7      0.4    -17.4     6.77     1.90      6    0.095    -0.0092
  2008      5     19  21.75   1018.2      0.0      0.0    -52.3    -24.6      4.0    -18.9     7.53     2.53     34    0.133    -0.0192
  2008      5     19  22.25   1018.3      0.0      0.0    -57.1    -28.5      4.7    -20.0     7.73     2.87     33    0.150    -0.0223
  2008      5     19  22.75   1018.3      0.0      0.0    -57.9    -30.1      4.6    -20.4     7.57     2.96     43    0.164    -0.0235
  2008      5     19  23.25   1018.2      0.0      0.0    -53.0    -20.1      2.4    -20.8     7.17     2.78     43    0.142    -0.0157
  2008      5     19  23.75   1018.3      0.0      0.0    -54.0    -13.6      0.9    -22.1     6.47     2.27     47    0.105    -0.0107
  2008      5     20   0.25   1018.3      0.0      0.0    -54.3    -10.8      0.6    -18.5     6.07     2.37     42    0.081    -0.0084
  2008      5     20   0.75   1018.3      0.0      0.0    -52.5    -13.1     -0.2    -21.5     5.83     2.36     39    0.088    -0.0103
  2008      5     20   1.25   1018.2      0.0      0.0    -52.3    -11.9     -0.1    -23.7     5.83     2.42     39      NaN    -0.0093
  2008      5     20   1.75   1018.3      0.0      0.0    -48.1     -8.2      0.1    -24.8     5.43     2.35     41    0.075    -0.0064
  2008      5     20   2.25   1018.4      0.0      0.0    -50.3     -7.0     -0.5    -25.2     5.10     2.36     34    0.062    -0.0055
  2008      5     20   2.75   1018.4      0.0      0.0    -47.0     -9.3     -0.7    -25.3     5.00     2.08     47    0.073    -0.0073
  2008      5     20   3.25   1018.5      0.0      0.0    -43.5     -5.3     -0.4    -25.2     4.37     1.53     30    0.058    -0.0041
  2008      5     20   3.75   1018.6      0.0      5.3    -40.1    -13.3     -2.3    -24.5     3.80     2.10     21    0.081    -0.0105
  2008      5     20   4.25   1018.9      0.0     37.3    -24.6     -5.5     -0.7    -22.8     4.23     2.11     31    0.061    -0.0043
  2008      5     20   4.75   1019.0      0.0     94.7      7.1     -6.9      2.3    -19.8     5.47     2.28     33    0.092    -0.0053
  2008      5     20   5.25   1019.1      0.0    167.3     46.9     -0.3     16.8    -15.4     6.60     2.45     29    0.158     0.0005
  2008      5     20   5.75   1019.2      0.0    246.0     97.1     14.2     27.8    -10.0     8.00     2.49     30    0.157     0.0124
  2008      5     20   6.25   1019.3      0.0    326.0    148.8     34.0     63.5     -3.7     9.20     3.13     39    0.230     0.0298
  2008      5     20   6.75   1019.4      0.0    408.0    210.0     42.5     69.0      3.1    10.20     3.96     52    0.219     0.0368
  2008      5     20   7.25   1019.5      0.0    492.3    274.5     69.6    115.4     10.3    10.77     4.03     43    0.276     0.0605
  2008      5     20   7.75   1019.5      0.0    569.7    330.7     85.8    123.4     17.2    11.27     4.77     44    0.323     0.0739
  2008      5     20   8.25   1019.5      0.0    656.3    398.3    111.7    150.3     23.4    11.73     4.53     70    0.324     0.0960
  2008      5     20   8.75   1019.5      0.0    648.3    399.0    132.7    201.0     28.6    11.97     4.83     40    0.366     0.1151
  2008      5     20   9.25   1019.4      0.0    601.0    374.4     90.5    147.2     33.1    12.07     4.43     59    0.281     0.0791
  2008      5     20   9.75   1019.2      0.0    831.7    535.6    168.0    237.8     37.3    12.97     3.93     85    0.271     0.1455
  2008      5     20  10.25   1019.2      0.0    813.7    533.4    124.9    211.1     41.0    13.40     4.09     43    0.347     0.1099
  2008      5     20  10.75   1018.9      0.0    929.3    621.7    198.8    302.7     43.6    13.90     4.21     66    0.315     0.1738
  2008      5     20  11.25   1018.7      0.0    854.7    569.7    141.7    250.8     44.3    14.23     4.58     63    0.324     0.1257
  2008      5     20  11.75   1018.6      0.0    744.3    481.8    115.4    218.1     42.7    14.20     3.87     43    0.198     0.1031
  2008      5     20  12.25   1018.5      0.0    664.3    431.4     95.2    210.5     39.1    14.50     3.60     58    0.253     0.0866
  2008      5     20  12.75   1018.2      0.0    788.7    515.6    129.3    248.5     34.3    15.17     3.65     59    0.292     0.1161
  2008      5     20  13.25   1018.0      0.0    787.3    513.8    107.9    221.1     29.0    15.30     4.30     31    0.345     0.0977
  2008      5     20  13.75   1017.9      0.0    697.3    441.6     91.2    189.6     23.6    15.40     4.07     34    0.288     0.0828
  2008      5     20  14.25   1017.8      0.0    655.0    408.0     80.8    183.2     18.1    15.67     4.38     44    0.290     0.0741
  2008      5     20  14.75   1017.7      0.0    533.3    320.6     48.3    152.5     12.5    15.70     4.29     35    0.289     0.0463
